id,name,address,distance,phone,phone_e164,email,is_mobile,status
c228,Lucky'z Paradise,,15.1 mi,+44 161 864 4888,+44 161 864 4888,,False,new
c229,Food Bliss,"70, Kings Road",15.1 mi,+44 161 879 7443,+44 161 879 7443,,False,new
c230,Ohana,"173, Cross Street, M33 7JQ",15.1 mi,+44 7301731733,+447301731733,,True,new
c231,Koo's,,15.2 mi,+44 161 969 6773,+44 161 969 6773,,False,new
c232,Halewood Fish Bar,"Leathers Lane, Liverpool, L26 0AD",15.2 mi,+44 151 486 6566,+44 151 486 6566,,False,new
c233,Cookhouse,"239, Talbot Road, M32 0YW",15.2 mi,+44 161 866 9845,+44 161 866 9845,,False,new
c234,King Dumpling,"87, Lancaster Road, Preston, PR1 2QJ",15.2 mi,+44 7817001790,+447817001790,,True,new
c235,Noshers,"84, Kings Road",15.2 mi,+44 161 470 0680,+44 161 470 0680,,False,new
c236,Better Butts Sandwich Shop,"185, Marsh Lane, Preston, PR1 8NL",15.2 mi,+44 1772 254320,+44 1772 254320,,False,new
c237,Mike's Plaice,"45, Ovington Drive, Southport, PR8 6JW",15.3 mi,+44 1704 539203,+44 1704 539203,,False,new
c238,Food Station,"104, Salford, M5 3PH",15.3 mi,+44 161 258 1705,+44 161 258 1705,,False,new
c239,Aadams authentic grill and kebab,"400, Ordsall Lane, Salford, M5 3AW",15.3 mi,+44 161 452 2000,+44 161 452 2000,,False,new
c240,Hickory's Smokehouse,"70, Folkestone Road, Southport, PR8 5PH",15.3 mi,+44 1704 333 855,+44 1704 333 855,,False,new
c241,Costa,"21, Cobden Court, Blackburn, BB1 7JG",15.4 mi,+44 1254 665068,+44 1254 665068,,False,new
c242,Sudell Sandwiches,"8, Sudell Cross, Blackburn, BB2 1AN",15.4 mi,+44 1254 690393,+44 1254 690393,,False,new
c243,Lake Cafe,,15.4 mi,+44 161 798 5158;+44 7779 897 093,+44 161 798 5158;+44 7779 897 093,,False,new
c244,Thatch And Thistle,"147, Norwood Road, Southport, PR8 6EF",15.4 mi,+44 1704 501825,+44 1704 501825,,False,new
c245,A.Bardsley,"76, Park Road, Altrincham, WA14 5AB",15.4 mi,+44 161 973 1840,+44 161 973 1840,,False,new
c246,The Silk Route,"West Strand, Preston, PR1 8UY",15.4 mi,+44 1772 378998,+44 1772 378998,,False,new
c247,Harry's Continental,"133, High Street, Liverpool, L15 8JS",15.4 mi,+44 151 722 0252,+44 151 722 0252,,False,new
c248,The Mughal,"86, Park Road, Altrincham, WA14 5AB",15.5 mi,+44 161 905 1860,+44 161 905 1860,,False,new
c249,Botanic Gardens Cafe,"Botanic Road, Southport, PR9 7NB",15.6 mi,+44 1704 228535,+44 1704 228535,,False,new
c250,Pizzapoint,M16 0HH,15.6 mi,+44 161 881 1899,+44 161 881 1899,,False,new
c251,Shiva Tandoori & Balti House,,15.6 mi,+44 161 861 7455,+44 161 861 7455,,False,new
c252,Indian Kitchen,"108, Bispham Road, Southport, PR9 7BJ",15.6 mi,+44 1704 227700,+44 1704 227700,,False,new
c253,Sicily,"135, Bispham Road, Southport, PR9 7BJ",15.6 mi,+44 1704 509000,+44 1704 509000,,False,new
c254,Chesters,"8-10, Copy Nook, Blackburn, BB1 3AN",15.6 mi,+44 1254 260100,+44 1254 260100,,False,new
c255,The Sandwich Shop,,15.6 mi,+44 1254 581108,+44 1254 581108,,False,new
c256,Billy Bunters Sandwich Shop,"18, Copy Nook, Blackburn, BB1 3AN",15.6 mi,+44 1254 690700,+44 1254 690700,,False,new
c257,Hardeez,"14, Copy Nook, Blackburn, BB1 3AN",15.6 mi,+44 1254 674099,+44 1254 674099,,False,new
c258,Chaks,,15.6 mi,+44 1254 262429,+44 1254 262429,,False,new
c259,The Village Store,"414, Holcombe Road, Helmshore, BB4 4LX",15.6 mi,+441706215758,+441706215758,,False,new
c260,Taboosh Restaurant and shisha lounge,"300, Fylde Road, Preston, PR2 2NJ",15.6 mi,+44 7305 786365,+447305786365,,True,new
c261,Caféccino's Sandwich Bar,"201, Marsland Road, Sale, M33 3ND",15.6 mi,+44 161 969 9909,+44 161 969 9909,,False,new
c262,Yooneek,"178, Marsland Road, Sale, M33 3NE",15.6 mi,+44 161 976 1555,+44 161 976 1555,,False,new
c263,WOK n' GO,"255, Rochdale Old Road, Bury, BL9 7SA",15.6 mi,+44 161 763 6960,+44 161 763 6960,,False,new
c264,Botanic Bistro,"Botanic Road, Southport",15.7 mi,+44 1704 212400,+44 1704 212400,,False,new
c265,Tracks Cafe,"12, Seymour Grove, Manchester, M16 0LH",15.7 mi,+44 161 876 4345,+44 161 876 4345,,False,new
c266,Trafford Oriental,"18, Seymour Grove, Manchester, M16 0LH",15.7 mi,+44 161 877 0629,+44 161 877 0629,,False,new
c267,Wing Lee,"20, Seymour Grove, Manchester, M16 0LH",15.7 mi,+44 161 872 2630,+44 161 872 2630,,False,new
c268,Big Chef,"24, Seymour Grove, Manchester, M16 0LH",15.7 mi,+44 161 637 9292,+44 161 637 9292,,False,new
c269,Genie,"30, Seymour Grove, Manchester, M16 0LH",15.7 mi,+44 161 877 5559,+44 161 877 5559,,False,new
c270,Claude's of Churchtown,"98, Botanic Road, Southport, PR9 7NE",15.7 mi,+44 1704 228334,+44 1704 228334,,False,new
c271,Wok's Cooking,"2, Lesley Road, Southport, PR8 6AZ",15.8 mi,+44 1704 512888,+44 1704 512888,,False,new
c272,Friendly House,"90, Hillfoot Avenue, Liverpool, L25 0PF",15.8 mi,+44 151 486 5133,+44 151 486 5133,,False,new
c273,Cafe & Bar,"621, Stretford Road, Manchester, M16 0QA",15.8 mi,+44 161 877 4085,+44 161 877 4085,,False,new
c274,The Krazy Kitchen,"30, Plungington Road, Preston, PR1 7RB",15.8 mi,+44 1772 888600,+44 1772 888600,,False,new
c275,Tai Hing,"39, Plungington Road, Preston, PR1 7EP",15.8 mi,+44 1772 562347,+44 1772 562347,,False,new
c276,Turkish Kebab,"41, Plungington Road, Preston, PR1 7EP",15.8 mi,+44 1772 378920,+44 1772 378920,,False,new
c277,Mom's Sandwich Bar,"60, Plungington Road, Preston, PR1 7RA",15.8 mi,+44 1772 316116,+44 1772 316116,,False,new
c278,Wok's Cooking,"215, Woodhouse Lane East, Altrincham, WA15 6AS",15.9 mi,+44 161 962 5787,+44 161 962 5787,,False,new
c279,Tasty,"76, Plungington Road, Preston, PR1 7RA",15.9 mi,+44 1772 558288,+44 1772 558288,,False,new
c280,RK Dining,"75-77, Plungington Road, Preston, PR1 7EN",15.9 mi,+44 1772 200525,+44 1772 200525,,False,new
c281,I Smile Cafe,"113, Plungington Road, Preston, PR1 7UE",15.9 mi,+44 1772 556656,+44 1772 556656,,False,new
c282,The Wellington,"Town Lane, Liverpool, L24 4AG",15.9 mi,+44 151 425 5582,+44 151 425 5582,,False,new
c283,Joy's House,"136, Northenden Road",16.0 mi,+44 161 972 0811,+44 161 972 0811,,False,new
c284,Bunzy Burgers,"54, Stamford New Road, Altrincham, WA14 1EE",16.0 mi,+44 161 641 9652,+44 161 641 9652,,False,new
c285,Yeung Xing,"8, Eastern Avenue, Liverpool, L24 6SZ",16.0 mi,+44 151 425 3529,+44 151 425 3529,,False,new
c286,Papa Dutch Café,"3, Goose Green, Altrincham, WA14 1DW",16.0 mi,+441618792099,+441618792099,,False,new
c287,Oriental Chef,"76, Columbia Way, Blackburn, BB2 7DT",16.0 mi,+44 1254 661355,+44 1254 661355,,False,new
c288,Tree Tops Cafe,"Rifle Road, Sale, M33 2LX",16.1 mi,+44 7710 487336,+447710487336,,True,new
c289,Goldlion,,16.1 mi,+44 161 986 6882,+44 161 986 6882,,False,new
c290,The Bridge Cafe,"3, Hart Street, Southport, PR8 6BP",16.1 mi,+44 1704 544518,+44 1704 544518,,False,new
c291,Caribbean Flavas,"187, Chapel Street, Salford, M3 5EQ",16.1 mi,+44 161 425 2022,+44 161 425 2022,,False,new
c292,Childe of Hale,"6, Church End, Liverpool, L24 4AX",16.1 mi,+44 151 425 2954,+44 151 425 2954,,False,new
c293,Grantham Road Chippy,"3, Grantham Road, Southport, PR8 4LS",16.2 mi,+44 1704 569234,+44 1704 569234,,False,new
c294,South Garden,"17, Forest Road, Southport, PR8 6ST",16.2 mi,+44 1704 530215,+44 1704 530215,,False,new
c295,Bodrum Kebab Plus,"19, Forest Road, Southport, PR8 6ST",16.2 mi,+44 1704 539119,+44 1704 539119,,False,new
c296,Abbie's Kitchen,"21, Forest Road, Southport, PR8 6ST",16.2 mi,+44 1704 541666,+44 1704 541666,,False,new
c297,Chorlton Green Brasserie,"137, Beech Road, Manchester",16.2 mi,+44 161 881 7759,+44 161 881 7759,,False,new
c298,Happy Harbour Fish & Chips,"6, Miranda Road, Liverpool, L20 2EE",16.2 mi,+44 151 933 0088,+44 151 933 0088,,False,new
c299,Happy Valley Cafe,"Unit 4, 153, Great Ducie Street, Manchester, M3 1FB",16.2 mi,+44 161 312 2674,+44 161 312 2674,,False,new
c300,Ray's Fish & Chips,"6, Openshaw Drive, Blackburn, BB1 8RH",16.2 mi,+44 1254 665536,+44 1254 665536,,False,new
c301,Waddington Conservative Club,"27, Windsor Road, Southport, PR9 0SG",16.2 mi,+44 1704 530108,+44 1704 530108,,False,new
c302,Pret A Manger,"4, Hardman Square, Manchester, M3 3EB",16.3 mi,+44 161 8321471,+44 161 8321471,,False,new
c303,Dulcimer,"567, Wilbraham Road, Manchester, M21 0AE",16.3 mi,+44 161 860 6444,+44 161 860 6444,,False,new
c304,Deansgate Lounge,"6-7, Butter Lane, Manchester, M3 2PD",16.3 mi,+44 161 834 00 55,+44 161 834 00 55,,False,new
c305,Range Desserts,"50, York Avenue, Manchester, M16 0AR",16.3 mi,+44 161 6371620,+44 161 6371620,,False,new
c306,Tutku Café,"Barlow Moor Road, Manchester",16.3 mi,+44 161 222 3365,+44 161 222 3365,,False,new
c307,Panicos,"Barlow Moor Road, Manchester, M21 8AD",16.3 mi,+44 161 861 0613,+44 161 861 0613,,False,new
c308,Mumbai Tiffin Room,"406, Barlow Moor Road, Manchester, M21 8AD",16.3 mi,+44 161 425 1414,+44 161 425 1414,,False,new
c309,The Atlantic Fish Bar,"557, Wilbraham Road, Manchester, M21 0AE",16.3 mi,+44 161 861 0765,+44 161 861 0765,,False,new
c310,Boujee Restaurant & Bar,"34, Bridge Street, Manchester, M3 3BZ",16.3 mi,+448000092996,+448000092996,,False,new
c311,Masons Restaurant,"36, Bridge Street, Manchester, M3 3BT",16.3 mi,+44 161 359 6952,+44 161 359 6952,,False,new
c312,Lucky Mama's,"565, Barlow Moor Road, M21 8AE",16.3 mi,+44 7927 212597,+447927212597,,True,new
c313,Mount Pleasant,"107, Manchester Road, Southport, PR9 9BD",16.3 mi,+44 1704 514131,+44 1704 514131,,False,new
c314,El Rincon de Rafa - Rafa's Spanish Bar & Restaurant,"Longworth Street, Manchester",16.4 mi,+44 161 839 8819,+44 161 839 8819,,False,new
c315,Deansgate Hot Food Bar,"343, Deansgate, Manchester, M3 4LG",16.4 mi,+44 161 834 0282,+44 161 834 0282,,False,new
c316,Evuna Restaurant,"279, Deansgate, Manchester, M3 4EW",16.4 mi,+44 161 819 2752,+44 161 819 2752,,False,new
c317,San Carlo,"40, King Street West, Manchester, M3 2WY",16.4 mi,+44 161 834 6226,+44 161 834 6226,,False,new
c318,That’s Thai,"27a, Park Street, Manchester, M3 1EU",16.4 mi,+447508820574,+447508820574,,True,new
c319,Mister Eaters Fish & Chips,"55B, Longridge Road, PR2 6RE",16.4 mi,+44 1772 797767,+44 1772 797767,,False,new
c320,Curry House,"3, Liverpool Road, Southport, PR8 3BY",16.5 mi,+44 1704 550302,+44 1704 550302,,False,new
c321,Kay's,"Liverpool Road, Southport, PR8 3BY",16.5 mi,+44 1704 330324,+44 1704 330324,,False,new
c322,The Lotus Peking Cuisine,"Liverpool Road, Southport",16.5 mi,+44 1704 567919,+44 1704 567919,,False,new
c323,Nasib Tandoori,"3, Kew Road, Southport, PR8 4HH",16.5 mi,+44 1704 568637,+44 1704 568637,,False,new
c324,Maneas,"18, Cross Street, Manchester, M2 7AE",16.5 mi,+44 1612224180,+44 1612224180,,False,new
c325,Ciao Amore,"378, Barlow Moor Road, Manchester",16.5 mi,+44 161 641 7489,+44 161 641 7489,,False,new
c326,Royal Bistro,,16.5 mi,+44 1772 356326,+44 1772 356326,,False,new
c327,Roosters Sandwiches,,16.5 mi,+44 1772 796990,+44 1772 796990,,False,new
c328,City Road Inn,"14, Albion Street, Manchester, M1 5NZ",16.5 mi,+44 161 236 3820,+44 161 236 3820,,False,new
c329,Munchies Pizza & Kebab House,"321, Stretford Road, Manchester, M15 4UW",16.6 mi,+44 161 232 1818,+44 161 232 1818,,False,new
c330,Marmaris,"167, Eastbank Street, Southport, PR8 6TH",16.6 mi,+44 1704 532200,+44 1704 532200,,False,new
c331,Welcome,"Eastbank Street, Southport",16.6 mi,+44 1704 535742,+44 1704 535742,,False,new
c332,Tin Tin,"Eastbank Street, Southport",16.6 mi,+44 1704 807 216,+44 1704 807 216,,False,new
c333,Costa,"Ashley Road, Altrincham, WA15 9SF",16.6 mi,+44 161 926 9913,+44 161 926 9913,,False,new
c334,HOME Bar & Kitchen,,16.6 mi,+44 161 212 3500,+44 161 212 3500,,False,new
c335,Kebabish Original,"68, Lodge Lane, Liverpool, L8 0QL",16.6 mi,+44 1517 090 533,+44 1517 090 533,,False,new
c336,Franchetti's,"16, Liverpool Road, Liverpool, L23 5SF",16.6 mi,+44 151 281 8326,+44 151 281 8326,,False,new
c337,Little Aladdin,"72, High Street, Manchester, M4 1ES",16.7 mi,+44 1618 192265,+44 1618 192265,,False,new
c338,The Guest House,"16, Union Street, Southport, PR9 0QE",16.7 mi,+44 1704 537660,+44 1704 537660,,False,new
c339,Rainbow 2000,"49, Liverpool Road, Southport, PR8 4AG",16.7 mi,+44 1704 563000,+44 1704 563000,,False,new
c340,Birkdale Tandoori,"23, Upper Aughton Road, Southport, PR8 5NA",16.7 mi,+44 1704 560012,+44 1704 560012,,False,new
c341,Delizzis,"41, Tulketh Street, Southport, PR8 1AG",16.7 mi,+44 1704 549988,+44 1704 549988,,False,new
c342,Medo Kebab House,"Eastbank Street, Southport",16.7 mi,+44 1704 538899,+44 1704 538899,,False,new
c343,alamir,"93, Eastbank Street, Southport, PR8 1DG",16.7 mi,+44 1704 544615,+44 1704 544615,,False,new
c344,U Mamy,"68, Tulketh Street, Southport",16.7 mi,+44 7591 149840,+447591149840,,True,new
c345,Bengal Lounge,"Union Street, Southport",16.7 mi,+44 1704 540815,+44 1704 540815,,False,new
c346,Amakura,"1-3, Booker Avenue, Liverpool, L18 4QY",16.7 mi,+44 1515387983,+44 1515387983,,False,new
c347,Vaughn's Sandwich Bar,,16.7 mi,+44 151 207 1996,+44 151 207 1996,,False,new
c348,Peveril of the Peak,"127, Great Bridgewater Street, Manchester, M1 5JQ",16.7 mi,+44 161 236 6364,+44 161 236 6364,,False,new
c349,Butz Sandwich Bar,"453, Whalley New Road, Blackburn, BB1 9SP",16.7 mi,+44 1254 54709,+44 1254 54709,,False,new
c350,Red Chili,"70, Portland Street, Manchester, M1 4GU",16.8 mi,+44 161 2362888,+44 161 2362888,,False,new
c351,Casa Italia,"517, Lord Street, Southport, PR9 0BB",16.8 mi,+44 1704 533402,+44 1704 533402,,False,new
c352,Happy Seasons,"59-61, Faulkner Street, Manchester, M1 4FF",16.8 mi,+44 161 236 7189,+44 161 236 7189,,False,new
c353,Rudy's Pizza Napoletana,"30, Portland Street, Manchester, M1 4GS",16.8 mi,+44 161 532 2922,+44 161 532 2922,,False,new
c354,Langberrys,"83, Sandon Road, Southport, PR8 4QD",16.8 mi,+44 1704 550975,+44 1704 550975,,False,new
c355,Sandon Crown,"87, Sandon Road, Southport, PR8 4QD",16.8 mi,+44 1704 569068,+44 1704 569068,,False,new
c356,Pippins,"30-32, Chapel Street, Southport, PR8 1BH",16.8 mi,+44 1704 535335,+44 1704 535335,,False,new
c357,Kasturi,"40, Eastbank Street, Southport, PR8 1ET",16.8 mi,+44 1704 513400,+44 1704 513400,,False,new
c358,Lucy's,"Anchor Street, Southport",16.8 mi,+44 1704 532225,+44 1704 532225,,False,new
c359,Volare,"613, Lord Street, Southport, PR9 0AN",16.8 mi,+44 1704 546232,+44 1704 546232,,False,new
c360,Mr Pickwicks,"663, Lord Street, Southport, PR9 0AW",16.8 mi,+44 7730 199891,+447730199891,,True,new
c361,Salvatores,"519, Lord Street, Southport, PR9 0BB",16.8 mi,+44 1704 534782,+44 1704 534782,,False,new
c362,Golden Star Fish and Chips,"Barlow Moor Road, Manchester",16.8 mi,+44 161 881 1478,+44 161 881 1478,,False,new
c363,Star Pizza,"290, Barlow Moor Road, Manchester, M21 8HA",16.8 mi,+44 161 861 9311;+44 161 861 7905,+44 161 861 9311;+44 161 861 7905,,False,new
c364,Dunnies Social Club,"Hale Road, Liverpool, L24 1UG",16.8 mi,+44 151 486 1588,+44 151 486 1588,,False,new
c365,Five Star,"179, Western Avenue, Liverpool, L24 3UP",16.8 mi,+44 151 281 2632,+44 151 281 2632,,False,new
c366,Star East,"1, Catlow Hall Street, BB5 3EU",16.8 mi,+44 1254 875052,+44 1254 875052,,False,new
c367,Gourmet,,16.8 mi,+44 151 3522258,+44 151 3522258,,False,new
c368,Trap & Hatch,"135, South Road, Waterloo, L22 0LT",16.8 mi,+44 151 928 5837,+44 151 928 5837,,False,new
c369,Ossy's sandwich shop,,16.8 mi,+44 1254 351902,+44 1254 351902,,False,new
c370,Sai Spice,"Mauldeth Road West, Manchester, M21 7SP",16.9 mi,+44 161 862 0123,+44 161 862 0123,,False,new
c371,The Coronation,"12, King Street, Southport, PR8 1JZ",16.9 mi,+44 1704 530611,+44 1704 530611,,False,new
c372,The New Union,"111, Princess Street, Manchester, M1 6JB",16.9 mi,+44 161 870 0031,+44 161 870 0031,,False,new
c373,New York New York,"94, Bloom Street, Manchester, M1 3LY",16.9 mi,+44 161 236 6556,+44 161 236 6556,,False,new
c374,Veronica's,"88, Lord Street, Southport, PR8 1JR",16.9 mi,+44 1704 339988,+44 1704 339988,,False,new
c375,Sandbrook Chippy,"156, Sandbrook Road, Southport, PR8 3RJ",16.9 mi,+44 1704 577896,+44 1704 577896,,False,new
c376,New China City,"18, King Street, Southport, PR8 1JZ",16.9 mi,+44 1704 547138,+44 1704 547138,,False,new
c377,The Shamraat,"8, Stanley Street, Southport, PR9 0BY",16.9 mi,+44 1704 530397,+44 1704 530397,,False,new
c378,Tap & Bottles,"19a, Cambridge Walks, Southport, PR8 1EN",16.9 mi,+44 1704 544322,+44 1704 544322,,False,new
c379,Chews Noodle Bar,,16.9 mi,+44 151 920 2222,+44 151 920 2222,,False,new
c380,Esperantos Bistro,"579, Liverpool Road, Southport, PR8 3LU",17.0 mi,+44 1704 571116,+44 1704 571116,,False,new
c381,The Spice Of Bengal,"12, Station Road, Southport, PR8 3HS",17.0 mi,+44 1704 571204,+44 1704 571204,,False,new
c382,The Busy Bee,"567, Liverpool Road, Southport, PR8 3LU",17.0 mi,+44 1704 576972,+44 1704 576972,,False,new
c383,Gusto Trattoria,"58-62, Lord Street, Southport, PR8 1QB",17.0 mi,+44 1704 544255,+44 1704 544255,,False,new
c384,Greek Taverna,,17.0 mi,+44 151 293 3229,+44 151 293 3229,,False,new
c385,Bembe Cafe,"Demesne Road, M16 8PJ",17.1 mi,+44 161 459 0450,+44 161 459 0450,,False,new
c386,Que Huong Viet,"76-78, Oldham Road, Manchester, M4 5EB",17.1 mi,+44 161 228 0808,+44 161 228 0808,,False,new
c387,Brownhill Chippy,"758, Whalley New Road, Blackburn, BB1 9BA",17.1 mi,+44 1254 246595,+44 1254 246595,,False,new
c388,Taj,,17.2 mi,+44 151 728 9728,+44 151 728 9728,,False,new
c389,Chilled n Grilled,"112, Station Road, Southport, PR8 3HL",17.2 mi,+44 1704 571658,+44 1704 571658,,False,new
c390,Due Fratelli,"249, Barlow Moor Road, Manchester, M21 7GJ",17.2 mi,+44 161 881 6444,+44 161 881 6444,,False,new
c391,Sakara Bar and Restaurant,"372, Aigburth Road, Liverpool, L17 6AE",17.2 mi,+44 151 427 2200,+44 151 427 2200,,False,new
c392,Mei Mei,"9-13, Berry Street, Liverpool, L1 9DF",17.3 mi,+44 151 707 2888,+44 151 707 2888,,False,new
c393,The Welsford,,17.3 mi,+44 151 702 7251,+44 151 702 7251,,False,new
c394,Flapjacks,"18-20, Preston Old Road, PR4 1PD",17.3 mi,+44 1772 633671,+44 1772 633671,,False,new
c395,Lucky House,"1, Preston Old Road, Preston, PR4 1PB",17.3 mi,+44 1772 631188,+44 1772 631188,,False,new
c396,Cafe on the Park,,17.3 mi,+44 161 209 9327,+44 161 209 9327,,False,new
c397,Kro Bar,"325, Oxford Road",17.4 mi,+44 161 274 3100,+44 161 274 3100,,False,new
c398,TK's Chicken & Pizza,,17.4 mi,+44 161 205 2862,+44 161 205 2862,,False,new
c399,The Poste House,"23, Cumberland Street",17.4 mi,+44 151 236 4130,+44 151 236 4130,,False,new
c400,Himalayan Spice Nepalese Restaurant and Bar,"126, Church Road, Formby, L37 3NH",17.5 mi,+44 1704 873389,+44 1704 873389,,False,new
c401,Amalia,"2, Campbell Square, Liverpool, L1 5FB",17.5 mi,+44 1517090402,+44 1517090402,,False,new
c402,Let's Eat Cafe,"Tarporley Road, Warrington, WA4 4EZ",17.5 mi,+44 1928 717322,+44 1928 717322,,False,new
c403,Esquires Coffee,"Exchange Flags, Liverpool, L2 3YL",17.6 mi,+44 151 236 5266,+44 151 236 5266,,False,new
c404,Thoughtfully Cafe,"15, Cleveland Square, L1 5BE",17.6 mi,+44 151 709 1516,+44 151 709 1516,,False,new
c405,Hang Fung,,17.6 mi,+44 151 728 7555,+44 151 728 7555,,False,new
c406,Sunny Chinese Chippy,"90, High Street, Rishton, BB1 4JZ",17.8 mi,+44 1254 882591,+44 1254 882591,,False,new
c407,Amigos Coffee Bar,"4, Middleton Gardens",17.8 mi,+44 1616549328,+44 1616549328,,False,new
c408,Cherry Tree,"309, Hale Road",17.8 mi,+44 161 980 6896,+44 161 980 6896,,False,new
c409,Chef Yasin,,17.8 mi,+44 7990 769322,+447990769322,,True,new
c410,Seoul Kimchi,"275, Upper Brook Street, Manchester, M13 0HR",17.9 mi,+44 161 273 5556,+44 161 273 5556,,False,new
c411,The Acorn,"Hyndburn Road, Accrington, BB5 1PY",17.9 mi,+44 1254 790630,+44 1254 790630,,False,new
c412,The Chu's,"436, Palatine Road, Manchester",18.0 mi,+44 161 9981419,+44 161 9981419,,False,new
c413,Munch,"186, Stockport Road, Manchester, M13 9AB",18.0 mi,+44 161 274 4415,+44 161 274 4415,,False,new
c414,The Old Bakery,"165A, Burton Road, Manchester, M20 2LN",18.0 mi,+44 161 445 5316,+44 161 445 5316,,False,new
c415,My Thai,"178, Burton Road, Manchester, M20 1LH",18.0 mi,+44 161 526 6251,+44 161 526 6251,,False,new
c416,Beer Station,"3, Victoria Road, Formby, L37 7DB",18.1 mi,+44 1704 807450,+44 1704 807450,,False,new
c417,Toast,"446, Wilmslow Road, M20 3BW",18.3 mi,+44 161 971 0554,+44 161 971 0554,,False,new
c418,Finger Lickin Chicken,"422, Wilmslow Road, Manchester",18.3 mi,+44 161 445 1070,+44 161 445 1070,,False,new
c419,Dream Wok,"262, Wilmslow Road",18.4 mi,+44 161 248 7752,+44 161 248 7752,,False,new
c420,The Grey Horse Hotel,"263, Whalley Road, Accrington, BB5 5AD",18.4 mi,+44 1254232133,+44 1254232133,,False,new
c421,Cappadocia Turkish Restaurant,"7, King's Parade, Wallasey, CH45 2PB",18.4 mi,+441516390303,+441516390303,,False,new
c422,The Beer Studio,"256, Wilmslow Road, Manchester, M14 6LB",18.4 mi,+44 161 249 0271,+44 161 249 0271,,False,new
c423,Crema Dolce,"272, Wilmslow Road",18.4 mi,+44 161 224 0915,+44 161 224 0915,,False,new
c424,Ocean Wave,,18.5 mi,+44 151 638 1385,+44 151 638 1385,,False,new
c425,New World Takeaway,,18.5 mi,+44 151 639 4298,+44 151 639 4298,,False,new
c426,Fire Bite,,18.5 mi,+44 161 938 3936,+44 161 938 3936,,False,new
c427,Shawarma Co.,,18.5 mi,+44 161 637 1850,+44 161 637 1850,,False,new
c428,River Coffee Lounge,"162, Seabank Road, Wallasey, CH45 1HG",18.5 mi,+44 7999 788605,+447999788605,,True,new
